University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?
2020,Female,21,2019,BCSE,8,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,94,No,No,No,Programming,2,Machine Learning,Single,No,Family,No,3.62,No,3.62,85,30000
2019,Male,20,2018,BCSE,9,No,Yes,2,2,Offline,Yes,Yes,1,Basic,90,No,No,No,Learning frontend,1,NETWORKING,Single,No,Family,No,3.70,No,3.45,101,30000
2020,Female,21,2019,BCSE,7,Yes,Yes,3,2,Online,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.50,No,3.50,89,55000
2022,Male,21,2020,BCSE,2,Yes,Yes,5,2,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,4,Competitive programming,Single,No,Family,No,3.48,No,3.48,11,50000
2019,Male,22,2018,BCSE,10,No,No,3,2,Offline,Yes,No,3,Intermediate,100,No,No,Yes,Networking,2,NETWORKING,Relationship,Yes,Bachelor,No,3.01,No,2.92,112,50000
2018,Male,25,2016,BCSE,11,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,No,3.86,No,3.56,129,60000
2019,Male,23,2017,BCSE,10,Yes,Yes,4,4,Online,Yes,Yes,10,Intermediate,98,No,No,Yes,Programming,2,Software,Relationship,No,Family,No,3.38,No,3.81,117,15000
2020,Female,22,2019,BCSE,8,Yes,Yes,5,1,Offline,Yes,Yes,2,Intermediate,90,No,No,Yes,Programming,1,Software,Married,No,Family,No,3.07,No,3.42,75,500000
2019,Female,23,2017,BCSE,11,Yes,Yes,3,2,Offline,Yes,Yes,5,Intermediate,96,No,No,No,Programming,3,NETWORKING,Single,No,Family,No,3.59,No,3.56,119,20000
2019,Male,25,2017,BCSE,11,No,No,2,1,Offline,Yes,Yes,6,Intermediate,90,No,No,Yes,Programming,4,Software,Single,Yes,Bachelor,No,2.59,No,3.06,130,50000
2019,Male,23,2018,BCSE,11,No,No,2,3,Offline,Yes,Yes,2,Intermediate,99,Yes,No,No,Web development,0,Hardware,Single,No,Bachelor,No,3.30,No,3.24,130,15000
2019,Female,22,2018,BCSE,11,Yes,Yes,4,4,Offline,Yes,Yes,10,Intermediate,99,No,No,Yes,Web development,2,NETWORKING,Single,Yes,Family,No,3.72,No,3.78,127,62488
2022,Male,19,2020,BCSE,1,Yes,Yes,3,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,1,Software,Single,No,Family,No,3.90,No,3.90,11,40000
2018,Male,23,2016,BCSE,13,No,No,2,2,Offline,Yes,Yes,5,Basic,75,Yes,Yes,Yes,Programming,1,Hardware,Single,Yes,Bachelor,No,2.55,No,2.65,120,20000
2021,Male,20,2020,BCSE,4,Yes,No,4,2,Offline,Yes,Yes,2,Basic,85,No,No,No,Programming,3,Software,Single,No,Bachelor,No,3.00,No,2.80,36,20000
2021,Male,22,2021,BCSE,4,Yes,No,4,2,Online,Yes,Yes,2,Basic,80,Yes,No,Yes,Programming,1,Software,Single,No,Bachelor,No,2.00,No,2.59,24,25000
2019,Female,22,2018,BCSE,11,Yes,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,4,Software,Single,No,Bachelor,Yes,3.96,No,3.90,135,200000
2022,Male,20,2020,BCSE,2,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,80,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.70,No,3.70,10,25000
2022,Male,19,2020,BCSE,1,No,No,5,2,Online,Yes,Yes,7,Basic,90,No,No,No,Programming,3,Software,Single,No,Family,No,3.30,No,3.30,11,35000
2020,Male,22,2019,BCSE,7,No,No,5,2,Offline,Yes,Yes,2,Intermediate,95,No,No,No,Programming,2,Software,Single,Yes,Bachelor,Yes,3.20,No,3.51,90,62488
2021,Male,21,2020,BCSE,3,Yes,Yes,4,2,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,4,Software,Single,No,Family,No,3.57,No,3.67,23,35000
2019,Female,22,2018,BCSE,11,No,Yes,3,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.37,No,3.11,140,40000
2021,Male,21,2020,BCSE,3,Yes,No,4,2,Offline,Yes,Yes,1,Advance,97,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.17,No,2.85,20,30000
2022,Male,19,2020,BCSE,1,No,No,1,1,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Bachelor,No,3.50,No,3.45,11,10000
2022,Male,20,2020,BCSE,1,No,No,4,2,Offline,Yes,Yes,1,Basic,90,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,3.78,No,3.78,28,25000
2019,Male,25,2017,BCSE,10,Yes,Yes,2,2,Offline,Yes,Yes,1,Intermediate,87,No,No,Yes,Programming,3,Software,Single,Yes,Bachelor,Yes,3.90,No,3.59,128,40000
2021,Male,21,2020,BCSE,3,No,Yes,4,2,Offline,Yes,Yes,4,Intermediate,50,No,No,No,Programming,1,Software,Single,No,Family,No,2.94,No,2.50,23,62488
2021,Female,21,2020,BCSE,5,Yes,Yes,3,2,Offline,Yes,Yes,5,Basic,80,No,No,No,Programming,2,Software,Single,No,Family,No,2.89,No,2.80,65,20000
2021,Female,22,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Programming,1,Software,Single,No,Bachelor,No,1.80,No,2.56,23,20000
2020,Female,22,2019,BCSE,8,No,No,4,3,Online,Yes,Yes,3,Intermediate,85,No,No,No,Programming,4,Hardware,Single,No,Bachelor,No,2.78,No,3.75,78,30000
2022,Female,20,2021,BCSE,6,No,No,1,2,Offline,Yes,No,2,Basic,100,Yes,No,Yes,Programming,4,Data Science,Single,No,Family,No,1.45,No,2.38,50,30000
2019,Female,25,2018,BCSE,10,No,No,5,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Cyber security,2,Data Science,Relationship,Yes,Bachelor,No,2.45,No,3.54,116,34000
2019,Male,23,2019,BCSE,10,Yes,No,6,3,Offline,Yes,No,4,Advance,80,No,No,No,Programming,1,Software,Single,Yes,Family,No,1.45,No,2.45,116,35000
2021,Female,20,2019,BCSE,6,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Machine Learning,2,Hardware,Single,No,Family,No,2.00,No,3.19,78,35000
2020,Male,24,2018,BCSE,11,Yes,No,1,2,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,2,Hardware,Single,No,Bachelor,No,2.89,No,3.99,140,36000
2020,Female,20,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Intermediate,70,No,No,Yes,Cyber security,1,Data Science,Relationship,No,Bachelor,No,2.88,No,3.75,116,36000
2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,7,Basic,60,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,1.87,No,2.98,101,37000
2020,Male,20,2020,BCSE,9,No,No,1,1,Offline,Yes,No,3,Advance,54,Yes,No,Yes,Networking,3,Hardware,Single,Yes,Family,No,2.44,No,3.53,127,39000
2019,Female,22,2019,BCSE,10,No,No,4,2,Offline,Yes,No,2,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.80,No,3.65,126,40000
2019,Male,21,2019,BCSE,7,No,No,6,3,Online,Yes,Yes,2,Intermediate,100,No,No,Yes,Programming,2,Artificial Intelligence,Single,No,Family,No,2.11,No,3.47,103,40000
2022,Male,22,2021,BCSE,5,No,No,4,1,Offline,Yes,Yes,3,Advance,87,No,No,No,Machine Learning,2,Data Science,Married,No,Bachelor,No,2.37,No,3.49,67,41000
2021,Male,23,2019,BCSE,9,No,No,3,1,Offline,Yes,Yes,3,Intermediate,87,Yes,No,No,Networking,2,Hardware,Married,No,Family,No,2.75,No,3.80,116,44000
2021,Female,21,2020,BCSE,9,No,No,3,2,Online,Yes,Yes,4,Intermediate,100,No,No,Yes,Cyber security,3,Software,Relationship,No,Bachelor,No,1.98,No,2.91,117,44000
2020,Female,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,Yes,Family,No,2.64,No,3.70,136,44000
2019,Male,22,2018,BCSE,9,No,No,6,2,Online,Yes,Yes,11,Intermediate,77,No,No,No,Networking,6,UI/UX,Single,Yes,Bachelor,No,1.77,No,2.66,133,45000
2022,Female,21,2020,BCSE,5,No,No,4,2,Offline,Yes,Yes,7,Intermediate,95,No,No,No,Programming,1,Data Science,Single,Yes,Family,No,2.19,No,2.77,42,45000
2021,Male,22,2020,BCSE,6,Yes,No,5,5,Online,Yes,Yes,7,Advance,70,Yes,Yes,Yes,Web development,3,Hardware,Relationship,Yes,Bachelor,No,2.19,No,3.19,63,45000
2020,Female,20,2020,BCSE,8,No,No,3,1,Online,Yes,Yes,9,Intermediate,86,Yes,No,No,Programming,2,Data Science,Single,No,Bachelor,Yes,1.98,No,2.98,119,45000
2021,Female,20,2020,BCSE,9,No,No,4,2,Offline,Yes,Yes,2,Intermediate,78,Yes,No,No,Machine Learning,4,Data Science,Relationship,Yes,Family,No,1.83,No,2.90,97,45000
2020,Female,21,2019,BCSE,9,No,No,3,1,Online,Yes,Yes,9,Intermediate,100,No,No,Yes,Web development,2,Software,In a relationship,No,Bachelor,No,1.87,No,2.82,139,46000
2020,Female,25,2019,BCSE,11,No,No,1,1,Online,Yes,Yes,3,Intermediate,68,No,No,No,Programming,2,UI/UX,Single,No,Bachelor,No,2.65,No,3.71,136,49000
2020,Female,23,2018,BCSE,11,Yes,No,6,2,Offline,Yes,Yes,4,Advance,90,Yes,No,Yes,Programming,5,Software,Single,No,Family,No,2.19,No,3.45,122,50000
2022,Male,24,2019,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Networking,1,Software,Single,No,Family,No,2.50,No,3.40,46,50000
2020,Male,25,2019,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,2.82,No,3.85,136,50000
2020,Female,22,2020,BCSE,8,No,No,2,1,Online,Yes,Yes,2,Basic,50,Yes,No,No,Cyber security,2,Data Science,Relationship,No,Bachelor,No,1.34,No,2.68,98,50000
2022,Female,19,2021,BCSE,5,No,No,1,1,Offline,Yes,Yes,4,Basic,78,No,No,Yes,Programming,2,UI/UX,Single,No,Bachelor,No,2.68,No,3.79,80,50000
2019,Female,22,2017,BCSE,10,No,No,2,1,Online,Yes,Yes,1,Intermediate,80,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,no,1.97,No,2.98,79,52000
2021,Female,20,2020,BCSE,9,Yes,No,5,2,Offline,Yes,Yes,3,Advance,100,No,No,No,Web development,4,Data Science,Single,No,Family,No,2.76,No,3.86,127,52000
2019,Female,25,2019,BCSE,10,No,No,4,2,Offline,Yes,Yes,7,Advance,45,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,1.72,No,2.79,140,54000
2020,Male,21,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Basic,100,No,No,No,Cyber security,4,Data Science,Single,Yes,Bachelor,No,2.62,No,3.75,136,55000
2021,Female,20,2020,BCSE,7,No,No,2,1,Offline,Yes,Yes,2,Advance,87,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,1.51,No,2.59,99,55000
2022,Female,22,2021,BCSE,5,No,No,2,3,Offline,Yes,No,2,Intermediate,95,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.45,No,2.53,65,55000
2022,Male,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,4,Intermediate,100,No,No,No,Machine Learning,2,UI/UX,Single,No,Bachelor,No,2.16,No,3.24,66,57000
2022,Male,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Web development,2,Software,Married,Yes,Family,No,2.56,No,3.62,65,58000
2019,Male,21,2018,BCSE,11,Yes,No,1,1,Offline,Yes,Yes,7,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,1.97,No,3.10,136,59000
2020,Female,23,2019,BCSE,7,No,No,2,2,Offline,Yes,Yes,3,Intermediate,90,Yes,No,No,Networking,1,Data Science,Relationship,Yes,Family,No,2.33,No,3.31,32,60000
2020,Female,20,2020,BCSE,11,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,2,Hardware,Single,No,Bachelor,No,1.60,No,2.68,136,60000
2021,Male,20,2021,BCSE,7,No,No,4,3,Offline,Yes,Yes,6,Intermediate,80,No,No,No,Machine Learning,3,Hardware,Relationship,Yes,Bachelor,No,2.11,No,3.22,97,60000
2021,Female,20,2021,BCSE,7,No,No,3,1,Online,Yes,Yes,7,Basic,100,Yes,Yes,No,Programming,2,Software,Single,Yes,Bachelor,No,1.19,No,2.16,103,60000
2020,Male,21,2019,BCSE,9,No,No,4,2,Online,Yes,Yes,5,Advance,100,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.65,No,3.78,121,61000
2020,Male,20,2020,BCSE,10,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,1,Data Science,Relationship,Yes,Bachelor,No,2.67,No,3.70,135,61000
2020,Male,24,2019,BCSE,11,No,No,3,3,Online,Yes,Yes,3,Intermediate,46,Yes,No,No,Cyber security,2,Data Science,Single,No,Family,No,2.44,No,3.51,144,64000
2020,Male,24,2019,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,75,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Bachelor,No,1.65,No,2.68,143,65000
2020,Male,25,2019,BCSE,10,No,No,2,2,Offline,Yes,Yes,3,Intermediate,78,No,No,No,Cyber security,2,Data Science,Single,Yes,Bachelor,No,2.54,No,3.61,78,65000
2020,Male,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,2,Advance,100,Yes,No,No,Cyber security,2,Data Science,Married,Yes,Family,No,2.50,No,3.61,136,65000
2021,Female,20,2020,BCSE,6,No,No,4,2,Online,Yes,Yes,8,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Family,No,2.07,No,3.39,84,66000
2020,Female,20,2020,BCSE,8,No,No,4,2,Online,Yes,Yes,6,Advance,100,No,No,Yes,Web development,1,UI/UX,Single,No,Family,No,1.77,No,2.64,119,66000
2021,Male,20,2020,BCSE,7,Yes,No,3,1,Offline,Yes,Yes,5,Intermediate,90,No,No,No,Networking,2,Hardware,Single,No,Bachelor,No,2.11,No,3.21,102,66000
2022,Female,21,2021,BCSE,5,No,No,2,1,Offline,Yes,No,2,Intermediate,46,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,No,2.33,No,3.41,63,66000
2022,Female,20,2021,BCSE,5,No,No,3,1,Offline,Yes,Yes,3,Basic,100,Yes,No,Yes,Web development,4,Software,Relationship,Yes,Bachelor,No,2.77,No,3.84,58,66000
2019,Male,21,2018,BCSE,11,Yes,No,4,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,Software,Single,No,Family,No,2.87,No,3.98,136,67000
2019,Male,22,2017,BCSE,10,No,No,3,1,Online,Yes,Yes,7,Intermediate,100,No,No,No,Web development,2,Software,Single,No,Bachelor,No,2.19,No,3.43,116,68000
2020,Male,22,2019,BCSE,10,No,No,2,1,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Artificial Intelligence,2,Hardware,Single,No,Family,No,2.11,No,3.39,132,68000
2020,Male,25,2019,BCSE,11,No,No,1,2,Offline,Yes,Yes,2,Intermediate,51,No,No,Yes,Artificial Intelligence,4,Data Science,Single,Yes,Bachelor,Yes,2.51,No,3.57,136,68000
2020,Male,22,2019,BCSE,9,No,No,3,2,Online,Yes,Yes,3,Basic,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.22,No,3.38,100,68000
2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,Yes,2,Intermediate,34,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,1.86,No,2.91,88,68000
2021,Female,22,2021,BCSE,9,No,No,1,1,Offline,Yes,No,8,Basic,50,No,No,No,Artificial Intelligence,1,Data Science,Married,Yes,Family,No,1.87,No,2.95,100,68000
2022,Female,21,2021,BCSE,8,Yes,No,5,2,Online,Yes,Yes,3,Basic,87,No,No,Yes,Cyber security,2,Data Science,Single,No,Bachelor,No,2.88,No,3.91,88,68000
2020,Female,23,2018,BCSE,10,No,No,3,3,Online,Yes,Yes,6,Intermediate,99,Yes,Yes,No,Web development,1,Data Science,Single,No,Family,No,1.91,No,3.10,123,70000
2021,Female,20,2020,BCSE,8,No,No,3,3,Online,Yes,Yes,2,Intermediate,100,No,No,No,Programming,2,UI/UX,Relationship,No,Family,No,1.81,No,2.90,101,70000
2022,Male,20,2020,BCSE,6,No,No,2,2,Offline,Yes,Yes,2,Intermediate,56,Yes,No,Yes,Programming,2,UI/UX,Single,No,Family,Yes,1.72,No,2.80,80,70000
2021,Female,20,2020,BCSE,9,No,No,1,1,Offline,Yes,Yes,3,Intermediate,76,No,No,Yes,Web development,2,Software,Relationship,No,Bachelor,No,1.56,No,2.63,70,70000
2021,Female,24,2021,BCSE,6,No,No,1,1,Offline,Yes,Yes,4,Basic,100,No,No,No,Programming,2,Software,Single,Yes,Family,Yes,2.23,No,3.39,98,70000
2022,Female,21,2021,BCSE,6,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,Yes,Networking,2,Hardware,Relationship,No,Bachelor,No,2.67,No,3.74,70,70000
2022,Female,19,2022,BCSE,3,No,No,4,3,Online,Yes,Yes,4,Intermediate,63,No,No,No,Web development,2,Software,Relationship,No,Bachelor,Yes,1.65,No,2.87,35,70000
2021,Female,20,2020,BCSE,9,No,No,2,1,Online,Yes,Yes,6,Advance,90,No,No,Yes,Machine Learning,2,Software,Relationship,No,Family,No,2.44,No,3.88,23,71000
2022,Male,20,2021,BCSE,6,No,No,4,2,Offline,Yes,Yes,3,Intermediate,68,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,1.56,No,2.63,70,74000
2020,Female,21,2019,BCSE,10,No,No,6,2,Offline,Yes,Yes,4,Intermediate,80,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,Yes,2.21,No,3.21,116,75000
2020,Male,20,2020,BCSE,11,No,No,1,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,1,Hardware,Relationship,No,Bachelor,No,2.61,No,3.68,136,75000
2021,Female,24,2019,BCSE,10,No,No,3,3,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Artificial Intelligence,2,Data Science,Relationship,No,Bachelor,No,2.41,No,3.50,116,76000
2021,Female,20,2020,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Advance,100,Yes,No,No,Cyber security,2,Data Science,Single,Yes,Family,No,1.57,No,2.66,100,76000
2021,Male,20,2020,BCSE,9,Yes,No,4,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Machine Learning,2,Data Science,Relationship,Yes,Bachelor,No,2.73,No,3.80,100,76000
2020,Male,22,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Advance,100,Yes,No,Yes,Networking,4,Hardware,Married,No,Family,Yes,2.87,No,3.93,100,76000
2022,Male,20,2021,BCSE,5,No,No,3,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Networking,3,Hardware,Single,No,Bachelor,No,1.56,No,2.66,71,76000
2022,Male,25,2018,BCSE,6,No,No,3,2,Online,Yes,Yes,8,Advance,100,No,No,No,Programming,3,UI/UX,Single,No,Bachelor,Yes,2.87,No,3.98,143,77000
2021,Male,23,2019,BCSE,8,No,No,3,1,Online,Yes,Yes,7,Advance,89,No,No,No,Machine Learning,1,Data Science,Single,No,Bachelor,No,1.79,No,2.85,104,77000
2019,Male,21,2019,BCSE,10,Yes,No,7,3,Online,Yes,Yes,3,Advance,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.88,No,3.93,139,77000
2020,Female,22,2019,BCSE,9,No,No,4,2,Offline,Yes,Yes,2,Intermediate,100,Yes,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,Yes,2.78,No,3.84,120,77000
2021,Female,22,2020,BCSE,6,Yes,No,1,1,Online,Yes,Yes,4,Basic,98,No,No,No,Cyber security,3,Hardware,Relationship,Yes,Family,Yes,2.36,Yes,3.19,70,77000
2020,Female,21,2020,BCSE,7,No,No,3,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Machine Learning,3,Software,Single,No,Family,No,2.03,No,3.15,65,78000
2018,Female,25,2018,BCSE,11,Yes,No,5,3,Offline,Yes,Yes,1,Basic,78,Yes,No,Yes,Artificial Intelligence,4,Software,Single,Yes,Bachelor,No,2.83,No,3.90,143,79000
2020,Female,20,2019,BCSE,7,Yes,No,5,3,Offline,Yes,Yes,4,Advance,100,No,No,No,Networking,1,UI/UX,Single,Yes,Family,No,2.44,No,3.78,88,79000
2021,Male,20,2020,BCSE,7,No,No,5,3,Offline,Yes,Yes,5,Intermediate,50,No,No,Yes,Web development,3,UI/UX,Single,No,Family,No,1.66,No,2.99,97,79000
2019,Male,21,2018,BCSE,10,No,Yes,6,4,Offline,Yes,Yes,3,Advance,80,No,No,No,Cyber security,2,UI/UX,Single,Yes,Family,No,2.54,No,3.76,126,80000
2020,Female,22,2019,BCSE,11,Yes,No,2,1,Online,Yes,Yes,4,Intermediate,99,No,No,No,Programming,1,Hardware,Single,No,Family,No,2.79,No,3.59,125,80000
2019,Male,20,2019,BCSE,11,No,No,2,1,Offline,Yes,Yes,6,Basic,77,Yes,Yes,Yes,Cyber security,2,Hardware,Relationship,No,Bachelor,No,1.55,No,2.67,144,80000
2021,Male,21,2020,BCSE,8,No,No,4,2,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Networking,2,Data Science,Single,No,Family,Yes,1.25,No,2.57,101,80000
2020,Female,20,2020,BCSE,10,No,No,4,2,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,2,Hardware,Single,No,Bachelor,no,2.56,No,3.61,131,80000
2022,Male,20,2021,BCSE,8,No,No,4,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Networking,1,Hardware,Single,Yes,Family,No,2.64,No,3.70,99,81000
2020,Male,20,2020,BCSE,10,Yes,No,3,2,Offline,Yes,Yes,7,Advance,78,No,No,No,Cyber security,2,Data Science,Married,Yes,Family,Yes,1.45,No,2.67,142,82000
2020,Male,21,2018,BCSE,10,No,No,3,2,Offline,Yes,Yes,3,Basic,70,No,No,No,Programming,3,UI/UX,Relationship,No,Bachelor,Yes,1.56,No,2.87,133,85000
2022,Female,21,2021,BCSE,6,Yes,No,6,2,Offline,Yes,Yes,5,Intermediate,70,No,No,Yes,Programming,5,UI/UX,Relationship,No,Family,No,2.10,No,3.37,86,85000
2022,Female,20,2022,BCSE,3,No,No,2,1,Online,Yes,No,3,Intermediate,60,No,No,No,Artificial Intelligence,1,Hardware,Married,No,Family,No,2.10,No,3.28,77,85000
2021,Female,20,2020,BCSE,10,No,No,2,2,Online,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,4,Data Science,Married,No,Family,No,1.54,No,2.64,137,86000
2019,Male,24,2019,BCSE,10,No,No,1,3,Offline,Yes,Yes,2,Basic,80,Yes,Yes,Yes,Programming,1,Software,Relationship,Yes,Family,Yes,2.39,No,3.43,45,87000
2020,Female,21,2020,BCSE,8,No,No,4,3,Online,Yes,Yes,2,Advance,80,No,No,No,Cyber security,3,UI/UX,Married,No,Family,No,2.51,No,3.87,103,87000
2020,Male,21,2020,BCSE,11,Yes,No,2,2,Offline,Yes,Yes,1,Basic,79,No,No,No,Machine Learning,2,Data Science,Single,Yes,Bachelor,No,2.81,No,3.89,143,87000
2021,Female,20,2020,BCSE,9,No,No,2,1,Offline,Yes,Yes,2,Advance,88,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,2.45,No,3.54,117,88000
2021,Male,20,2021,BCSE,8,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Artificial Intelligence,2,Data Science,Single,Yes,Family,Yes,2.66,No,3.72,98,88000
2020,Female,21,2019,BCSE,9,Yes,No,6,1,Offline,No,Yes,4,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Relationship,Yes,Family,Yes,2.04,No,3.23,100,89000
2021,Male,21,2020,BCSE,8,No,No,4,2,Online,Yes,Yes,6,Advance,100,No,Yes,No,Web development,2,Software,Single,Yes,Bachelor,No,2.29,No,3.56,100,89000
2021,Male,20,2020,BCSE,8,No,No,4,2,Offline,Yes,Yes,7,Advance,88,No,No,Yes,Machine Learning,3,Software,Single,No,Family,No,2.55,No,3.77,137,89000
2018,Male,22,2017,BCSE,11,Yes,No,4,2,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,Yes,2.90,No,3.89,135,90000
2019,Male,25,2018,BCSE,11,No,No,3,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,Software,Relationship,Yes,Bachelor,No,2.34,No,3.42,143,90000
2020,Male,21,2019,BCSE,10,No,No,3,2,Online,Yes,Yes,4,Advance,100,No,No,Yes,Cyber security,2,Data Science,Married,No,Family,No,2.08,No,3.11,138,90000
2021,Female,20,2020,BCSE,9,No,No,3,1,Online,Yes,Yes,10,Advance,100,No,No,Yes,Networking,3,Hardware,Married,No,Family,No,2.51,No,3.50,130,90000
2022,Female,21,2021,BCSE,5,No,No,4,1,Online,Yes,Yes,8,Intermediate,100,No,No,No,Machine Learning,3,Software,Single,No,Family,No,2.13,No,3.33,107,90000
2019,Male,25,2018,BCSE,11,No,No,2,1,Offline,Yes,Yes,2,Intermediate,35,No,Yes,No,Cyber security,1,Data Science,Single,No,Bachelor,No,1.43,No,2.56,143,91000
2022,Female,20,2020,BCSE,4,No,No,2,3,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,1,UI/UX,Married,Yes,Family,No,1.26,No,2.33,59,93000
2021,Female,20,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Advance,56,Yes,No,Yes,Networking,4,Hardware,Single,No,Bachelor,No,1.56,No,2.60,130,95000
2020,Male,23,2019,BCSE,10,No,No,2,3,Offline,Yes,Yes,1,Basic,100,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,1.75,No,2.81,137,98000
2019,Male,25,2018,BCSE,11,No,No,2,1,Offline,Yes,Yes,7,Basic,100,No,No,No,Programming,3,Software,Married,Yes,Family,No,1.76,No,2.87,144,100000
2021,Male,21,2019,BCSE,5,No,No,6,2,Online,Yes,Yes,4,Intermediate,100,Yes,No,Yes,Cyber security,2,Data Science,Single,Yes,Bachelor,No,1.34,No,2.53,96,100000
2020,Male,21,2019,BCSE,8,No,No,5,3,Offline,Yes,Yes,4,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,2.91,No,3.95,119,100000
